,time,open,high,low,close
0,1536590340,700122,700393,699145,699924
1,1536590520,700037,700336,699317,699317
2,1536590700,699308,699614,698421,699585
3,1536590880,699445,700377,699115,700377
4,1536591060,700165,700781,699992,700117
5,1536591240,700333,700800,699920,700552
6,1536591420,700564,700632,700324,700632
7,1536591600,700636,700646,700040,700635
8,1536591780,700636,701055,700160,700160
9,1536591960,700465,700467,699572,699572
10,1536592140,699572,700072,699572,699991
11,1536592320,700072,700720,699734,699734
12,1536592500,699579,699918,699555,699695
13,1536592680,699555,700072,698385,699502
14,1536592860,699374,700175,699120,699244
15,1536593040,699168,699563,698918,699146
16,1536593220,699591,699917,699200,699802
17,1536593400,699802,699932,698723,698723
18,1536593580,698723,698901,697382,697906
19,1536593760,697501,698856,697447,698349
20,1536593940,698380,699471,698162,698936
21,1536594120,698889,699359,698306,698754
22,1536594300,698617,698834,698300,698300
23,1536594480,698089,698795,698066,698591
24,1536594660,698590,700323,698590,699912
25,1536594840,700000,700000,698849,699279
26,1536595020,699279,699658,698956,699276
27,1536595200,699695,699810,699275,699500
28,1536595380,699464,699560,699038,699560
29,1536595560,699643,699643,697590,697591
30,1536595740,697680,699142,697240,697576
31,1536595920,697471,698299,696557,697654
32,1536596100,697951,698910,697951,698279
33,1536596280,698279,699500,698142,699381
34,1536596460,699064,700000,698851,699418
35,1536596640,699441,700000,699401,699402
36,1536596820,699456,700000,699402,699999
37,1536597000,699853,700300,699287,699510
38,1536597180,699510,699614,698523,699218
39,1536597360,699287,699385,699000,699383
40,1536597540,699000,699000,698448,698675
41,1536597720,698500,700000,698500,699833
42,1536597900,699677,699700,699284,699284
43,1536598080,699285,699515,698950,698951
44,1536598260,698506,699556,698500,698601
45,1536598440,698601,698908,692055,693561
46,1536598620,693879,696355,693378,694146
47,1536598800,694209,696703,694209,696271
48,1536598980,695907,696142,694899,695475
49,1536599160,695485,695599,694146,694993
50,1536599340,695115,695821,694773,695486
51,1536599520,695577,695819,694146,694180
52,1536599700,694227,696650,694146,696650
53,1536599880,696650,696740,696069,696740
54,1536600060,696740,697940,696740,697213
55,1536600240,696885,697457,696566,697232
56,1536600420,697387,698549,697326,698532
57,1536600600,698394,698622,695913,697533
58,1536600780,697812,697909,696498,696706
59,1536600960,696748,697016,696032,696293
60,1536601140,696770,697209,696000,696796
61,1536601320,696796,696989,696571,696883
62,1536601500,696836,697324,696001,696025
63,1536601680,696388,696850,695923,696713
64,1536601860,696900,697333,696402,697241
65,1536602040,697298,697300,696000,696802
66,1536602220,696999,697300,696999,697082
67,1536602400,697082,697383,696207,696458
68,1536602580,696536,696730,695875,695883
69,1536602760,695813,696214,695000,695842
70,1536602940,695656,695892,694790,695274
71,1536603120,695000,695573,694517,695142
72,1536603300,695135,697014,695135,696456
73,1536603480,696125,697041,696048,696830
74,1536603660,697018,697371,695938,696358
75,1536603840,695933,696995,695797,696769
76,1536604020,696754,697438,696538,696538
77,1536604200,696646,696931,696052,696479
78,1536604380,696444,697296,696444,697080
79,1536604560,697296,697450,696997,697315
80,1536604740,697340,697340,696546,696719
81,1536604920,696692,697294,696692,697165
82,1536605100,696934,697326,696896,697326
83,1536605280,697498,697762,697302,697762
84,1536605460,697882,698791,697677,698710
85,1536605640,698420,698420,696944,697551
86,1536605820,697798,697895,697484,697834
87,1536606000,697918,700000,697831,698437
88,1536606180,698870,698870,698870,698870
89,1536606900,698992,699480,698822,699246
90,1536607080,699247,700800,699246,699927
91,1536607260,700181,700683,699490,700683
92,1536607440,700409,700528,699775,699844
93,1536607620,699600,699798,699425,699772
94,1536607800,699775,700445,699080,700442
95,1536607980,700357,700629,700192,700218
96,1536608160,700219,700219,699558,699558
97,1536608340,699557,700130,698684,699136
98,1536608520,699036,699280,698395,698992
99,1536608700,698811,699349,698000,699039
100,1536608880,698973,699357,698778,699357
101,1536609060,699356,699499,699048,699276
102,1536609240,699265,699266,698680,699193
103,1536609420,699239,699620,699239,699592
104,1536609600,699954,700701,699954,700355
105,1536609780,700112,700113,698580,699513
106,1536609960,699292,699292,699193,699193
107,1536610140,699219,699219,699100,699199
108,1536610320,699204,699204,697597,697666
109,1536610500,697500,698102,697198,698030
110,1536610680,698197,698540,697598,698540
111,1536610860,698558,699024,698558,699024
112,1536611040,699000,699026,698299,698456
113,1536611220,698463,699130,698463,698718
114,1536611400,698392,698691,697999,698238
115,1536611580,698048,698434,697487,698375
116,1536611760,698506,699206,698451,699065
117,1536611940,699121,699246,698949,698949
118,1536612120,699060,699152,698780,698900
119,1536612300,698795,699912,698705,699752
120,1536612480,699752,700000,699613,699975
121,1536612660,699723,700000,698793,700000
122,1536612840,700000,701190,700000,700431
123,1536613020,700763,700859,700121,700492
124,1536613200,700469,701273,700469,701273
125,1536613380,700951,701204,700696,701089
126,1536613560,701089,701545,700020,700387
127,1536613740,700663,700763,700024,700174
128,1536613920,700429,700429,700258,700259
129,1536614100,700259,700591,700130,700193
130,1536614280,700193,700613,700193,700470
131,1536614460,700471,700889,700400,700706
132,1536614640,700706,701000,700660,700893
133,1536614820,700893,701555,700685,701074
134,1536615000,701151,701570,701120,701550
135,1536615180,701456,701574,700001,700001
136,1536615360,700231,700397,700000,700039
137,1536615540,700058,700396,700058,700061
138,1536615720,700071,700743,700058,700743
139,1536615900,700621,700836,700406,700437
140,1536616080,700500,700565,699253,699310
141,1536616260,699525,699944,699071,699400
142,1536616440,699421,699654,698908,699387
143,1536616620,699380,699439,698691,699373
144,1536616800,699439,699693,699438,699500
145,1536616980,699500,699744,699000,699200
146,1536617160,699000,699198,698605,699198
147,1536617340,699000,699199,698947,699132
148,1536617520,699132,699200,698808,699200
149,1536617700,699201,699201,698800,699023
150,1536617880,698800,699080,698642,699080
151,1536618060,699082,699160,698085,698763
152,1536618240,698754,699032,698729,698850
153,1536618420,698852,698853,698851,698853
154,1536618600,698853,698853,698199,698577
155,1536618780,698601,698601,698000,698247
156,1536618960,698249,698346,697212,697389
157,1536619140,697300,698310,697210,697809
158,1536619320,697535,698601,697212,698601
159,1536619500,698460,698653,698320,698601
160,1536619680,698601,699140,698307,698898
161,1536619860,698991,699371,698920,699371
162,1536620040,699399,699500,699074,699120
163,1536620220,699282,699692,699178,699562
164,1536620400,699561,699561,698965,698969
165,1536620580,698933,699500,698843,698969
166,1536620760,699232,699800,699110,699800
167,1536620940,699800,700549,699610,700495
168,1536621120,700001,700209,699879,699888
169,1536621300,699845,700318,699524,699592
170,1536621480,699679,699848,699550,699844
171,1536621660,699844,700325,699592,700325
172,1536621840,700287,700457,700287,700433
173,1536622020,700432,700519,700040,700388
174,1536622200,700211,700477,700197,700390
175,1536622380,700313,700500,699642,700052
176,1536622560,700057,700497,700000,700074
177,1536622740,700082,700148,699988,699988
178,1536622920,699629,699955,699326,699612
179,1536623100,699582,700390,699582,699950
180,1536623280,699898,700000,699649,700000
181,1536623460,699999,700399,699999,700068
182,1536623640,700398,700500,700372,700372
183,1536623820,700320,700455,700001,700079
184,1536624000,700448,701857,700157,701036
185,1536624180,701177,704740,700999,701716
186,1536624360,701689,701689,699100,700052
187,1536624540,699804,700855,699804,700342
188,1536624720,700320,700342,698600,699310
189,1536624900,699446,699999,699353,699886
190,1536625080,699653,699983,699387,699964
191,1536625260,699761,699965,699512,699890
192,1536625440,699890,700640,699353,700369
193,1536625620,700605,701032,700365,700888
194,1536625800,700896,701033,700029,700750
195,1536625980,700601,700900,700258,700258
196,1536626160,700189,700235,699891,700120
197,1536626340,700120,701999,700000,701250
198,1536626520,701250,701537,701101,701537
199,1536626700,701537,701537,701200,701537
200,1536626880,701537,702156,701466,702156
201,1536627060,702156,702998,702037,702733
202,1536627240,702595,704000,702594,702889
203,1536627420,702804,704000,702780,703504
204,1536627600,703503,703604,702773,703025
205,1536627780,703044,704002,703043,704000
206,1536627960,704001,704258,703000,703439
207,1536628140,703439,704980,703348,704491
208,1536628320,704491,706000,704419,704419
209,1536628500,704255,706230,703586,705244
210,1536628680,705244,706268,704664,705000
211,1536628860,705000,705546,704432,704616
212,1536629040,704616,704616,703800,703800
213,1536629220,703800,705284,703355,704757
214,1536629400,704804,706000,704804,705379
215,1536629580,705214,705915,705000,705334
216,1536629760,705338,705705,704912,704912
217,1536629940,704912,705674,704880,704880
218,1536630120,704814,705243,703918,704800
219,1536630300,704800,705495,704607,705091
220,1536630480,705045,705540,704961,705425
221,1536630660,705323,705323,704779,704881
222,1536630840,704881,705001,704710,705000
223,1536631020,705001,706539,705000,706400
224,1536631200,705565,710710,705514,710710
225,1536631380,710710,713150,708630,709635
226,1536631560,709635,710700,708119,708302
227,1536631740,708324,708984,707790,708068
228,1536631920,708069,709500,707648,709223
229,1536632100,709464,709501,707872,707901
230,1536632280,707900,708094,706820,707226
231,1536632460,707226,708059,707226,707326
232,1536632640,707326,707995,706753,706839
233,1536632820,707001,707431,706617,707431
234,1536633000,707009,707374,706843,707277
235,1536633180,707374,707831,707365,707568
236,1536633360,707570,708300,707570,708197
237,1536633540,708251,708300,707200,708094
238,1536633720,707772,708700,707200,707300
239,1536633900,707300,708070,707101,707977
240,1536634080,707851,707935,707000,707599
241,1536634260,707600,707600,707366,707455
242,1536634440,707499,707500,706957,706957
243,1536634620,707000,707653,707000,707269
244,1536634800,707246,707988,707246,707779
245,1536634980,707779,708628,707732,708389
246,1536635160,708389,708926,708047,708400
247,1536635340,708306,708400,708186,708399
248,1536635520,708668,708800,708402,708507
249,1536635700,708507,708800,707867,708000
250,1536635880,708000,709000,708000,708867
251,1536636060,708867,709308,708742,709298
252,1536636240,709301,709677,708316,708400
253,1536636420,708400,708774,707279,708352
254,1536636600,708352,708772,708352,708772
255,1536636780,708772,708800,708500,708718
256,1536636960,708718,709037,708718,708812
257,1536637140,709024,709333,708688,708874
258,1536637320,708873,710000,708723,709683
259,1536637500,709408,710000,709407,709615
260,1536637680,709899,710202,709557,710200
261,1536637860,710169,710169,708500,708867
262,1536638040,708819,708953,707140,707947
263,1536638220,708000,708500,707999,708324
264,1536638400,708003,708257,707500,707500
265,1536638580,707500,708268,707001,708268
266,1536638760,708121,708143,707660,708006
267,1536638940,708010,708214,707637,707741
268,1536639120,707860,708004,706767,706767
269,1536639300,706767,707251,706101,706453
270,1536639480,706453,707177,706000,706433
271,1536639660,706511,707083,706275,706492
272,1536639840,706701,707000,706464,706608
273,1536640020,706817,707000,706701,707000
274,1536640200,707340,707500,707013,707500
275,1536640380,707500,707670,706361,706567
276,1536640560,706776,707220,706553,706553
277,1536640740,706600,706701,706361,706637
278,1536640920,706546,706888,706361,706486
279,1536641100,706516,706731,706000,706113
280,1536641280,706163,706179,704660,705214
281,1536641460,705040,705530,704750,705100
282,1536641640,705100,705101,704582,704938
283,1536641820,704708,705200,704327,704858
284,1536642000,704921,705000,703488,704415
285,1536642180,704415,704647,703913,704646
286,1536642360,704431,704670,703000,704584
287,1536642540,704554,705240,704512,704747
288,1536642720,704747,705300,704413,705095
289,1536642900,704887,704887,703623,703623
290,1536643080,703600,704269,703600,704074
291,1536643260,704015,705026,703778,704886
292,1536643440,704780,705198,704489,704913
293,1536643620,704913,704973,704913,704913
294,1536643800,705000,705500,705000,705081
295,1536643980,705081,705189,705000,705085
296,1536644160,705399,705399,703862,704418
297,1536644340,704273,704794,703899,704339
298,1536644520,704414,705296,704250,704944
299,1536644700,704930,705800,704930,705700
300,1536644880,705744,706361,705342,706172
301,1536645060,705752,706444,705752,706013
302,1536645240,705700,706705,705283,705741
303,1536645420,705923,705923,705076,705484
304,1536645600,705235,705795,705202,705600
305,1536645780,705603,706084,705200,705571
306,1536645960,705684,706144,705684,706063
307,1536646140,706081,706274,705800,706274
308,1536646320,706273,706567,706100,706366
309,1536646500,706276,707296,706100,706100
310,1536646680,706099,706689,706098,706101
311,1536646860,706200,706704,706200,706559
312,1536647040,706514,706764,706300,706698
313,1536647220,706696,706698,706500,706697
314,1536647400,706697,706980,706601,706700
315,1536647580,706970,706980,706700,706971
316,1536647760,706969,707296,706926,707296
317,1536647940,707220,707220,706801,706978
318,1536648120,706892,707135,706804,707133
319,1536648300,706719,707296,706719,706802
320,1536648480,706804,707117,706359,706371
321,1536648660,706371,706996,706150,706986
322,1536648840,706932,706940,706499,706499
323,1536649020,706500,706658,706100,706532
324,1536649200,706138,706656,706138,706307
325,1536649380,706100,706100,705703,705910
326,1536649560,705910,706200,705712,706200
327,1536649740,706205,706490,705744,706104
328,1536649920,706199,706199,704230,704599
329,1536650100,704233,704999,704135,704817
330,1536650280,704390,704735,704000,704397
331,1536650460,704377,704500,703000,703369
332,1536650640,703701,704500,703544,704281
333,1536650820,704229,705820,704075,705468
334,1536651000,705472,706029,705472,705704
335,1536651180,705704,705998,705701,705893
336,1536651360,705890,705890,704995,705400
337,1536651540,705400,705506,704798,705000
338,1536651720,705000,705000,704500,704673
339,1536651900,704673,704673,703896,704196
340,1536652080,704093,704724,704000,704500
341,1536652260,704800,704951,704707,704862
342,1536652440,704774,705129,704433,704699
343,1536652620,704699,704933,704298,704390
344,1536652800,704642,704722,703500,703972
345,1536652980,703972,704000,703004,703800
346,1536653160,703800,703972,703000,703500
347,1536653340,703600,704389,703600,703996
348,1536653520,704032,704499,703913,703913
349,1536653700,703920,704494,703809,704319
350,1536653880,704320,704755,704151,704498
351,1536654060,704498,704999,704432,704999
352,1536654240,704923,704999,703798,703798
353,1536654420,703917,704718,703689,703915
354,1536654600,703916,704314,703916,704133
355,1536654780,704224,704900,704001,704578
356,1536654960,704718,704900,704106,704552
357,1536655140,704615,704615,703750,704057
358,1536655320,703926,703974,703501,703866
359,1536655500,703927,703934,703692,703789
360,1536655680,703504,704189,703504,704068
361,1536655860,704188,704511,703907,704389
362,1536656040,704432,704432,703899,704241
363,1536656220,704107,704432,703955,704432
364,1536656400,704431,704432,703673,704319
365,1536656580,704346,704968,703500,704560
366,1536656760,704531,705700,704530,704747
367,1536656940,704747,705066,704541,704849
368,1536657120,705000,705000,704130,704611
369,1536657300,704232,704700,703865,704470
370,1536657480,704648,704920,704438,704888
371,1536657660,704649,705105,704648,705099
372,1536657840,705098,705908,704952,705414
373,1536658020,705419,705783,704566,704885
374,1536658200,704915,705405,704877,705030
375,1536658380,704991,705156,703900,704322
376,1536658560,704436,704725,704385,704725
377,1536658740,704423,704854,703887,703887
378,1536658920,704008,705200,703158,704927
379,1536659100,704737,705262,704696,705000
380,1536659280,705291,705300,704842,704999
381,1536659460,704998,705758,704831,705593
382,1536659640,705356,705908,705060,705588
383,1536659820,705605,706499,705420,705420
384,1536660000,705420,705663,705035,705334
385,1536660180,705257,705624,704749,704990
386,1536660360,704660,705537,704660,705535
387,1536660540,705672,705672,705168,705345
388,1536660720,705345,705625,705049,705351
389,1536660900,705315,705396,705050,705396
390,1536661080,705066,705396,703798,704631
391,1536661260,704630,704630,703793,703795
392,1536661440,703839,704388,703354,704072
393,1536661620,704264,704422,704000,704301
394,1536661800,704335,704744,704335,704743
395,1536661980,704723,704744,704409,704594
396,1536662160,704586,704635,704111,704591
397,1536662340,704684,704684,704389,704597
398,1536662520,704597,704800,704597,704742
399,1536662700,704760,704837,704298,704516
400,1536662880,704657,704941,704371,704941
401,1536663060,704918,704938,703751,703751
402,1536663240,703581,704444,703358,704170
403,1536663420,704238,704697,704106,704639
404,1536663600,704317,704317,703602,703602
405,1536663780,703614,704438,703602,704338
406,1536663960,704360,704406,703949,704006
407,1536664140,704102,704511,704006,704024
408,1536664320,704094,704362,704000,704077
409,1536664500,704370,704443,704001,704038
410,1536664680,704008,704038,701101,701101
411,1536664860,701101,701146,698000,698324
412,1536665040,698324,699922,697501,698468
413,1536665220,698715,699800,698510,699081
414,1536665400,698923,699400,698099,698500
415,1536665580,698457,698577,695233,696398
416,1536665760,696736,697343,696177,696939
417,1536665940,696744,697700,696744,697001
418,1536666120,697000,697807,696663,696996
419,1536666300,697211,698439,697211,697999
420,1536666480,698001,699035,698001,698312
421,1536666660,698317,699000,697424,698100
422,1536666840,698200,698201,697439,697686
423,1536667020,697685,698294,697515,698033
424,1536667200,698032,698830,697820,698574
425,1536667380,698580,699626,698462,698907
426,1536667560,698633,699524,698527,699506
427,1536667740,699506,699626,698721,698936
428,1536667920,698922,698977,698109,698228
429,1536668100,698438,698963,698152,698892
430,1536668280,698905,698934,698717,698902
431,1536668460,698854,698854,698177,698178
432,1536668640,698178,698180,697855,697855
433,1536668820,697996,698109,697507,697592
434,1536669000,697735,697866,697094,697606
435,1536669180,697606,698051,697606,698046
436,1536669360,698108,698680,698000,698440
437,1536669540,698507,698828,698218,698828
438,1536669720,698959,699884,698959,699884
439,1536669900,699884,699991,699219,699792
440,1536670080,699787,699814,698828,699093
441,1536670260,699433,699577,699000,699348
442,1536670440,699000,699447,698792,699041
443,1536670620,699049,699648,699049,699333
444,1536670800,699663,699666,698893,698893
445,1536670980,698894,699206,698893,699000
446,1536671160,699003,699284,699000,699268
447,1536671340,699267,699940,699267,699937
448,1536671520,699935,700000,699624,699998
449,1536671700,699998,700366,699339,699837
450,1536671880,699881,700000,699881,699964
451,1536672060,699989,701038,699621,700703
452,1536672240,700788,701500,700401,701469
453,1536672420,701281,701499,700326,700845
454,1536672600,700608,701201,700547,700858
455,1536672780,700858,701100,700300,700604
456,1536672960,700429,700675,700300,700369
457,1536673140,700410,700927,700300,700801
458,1536673320,700999,701199,700400,700626
459,1536673500,700704,700704,700181,700598
460,1536673680,700597,700597,699727,699727
461,1536673860,699786,700200,699727,700047
462,1536674040,700050,700480,699999,700317
463,1536674220,700343,700400,699253,699708
464,1536674400,699637,700000,699512,700000
465,1536674580,700000,700000,699655,699724
466,1536674760,699828,700360,699466,700360
467,1536674940,700400,700655,700072,700608
468,1536675120,700609,700848,700279,700320
469,1536675300,700356,700753,700001,700310
470,1536675480,700173,700520,700002,700038
471,1536675660,700038,700451,700038,700054
472,1536675840,700057,700794,699898,700443
473,1536676020,700547,700553,699911,700553
474,1536676200,700500,700950,700432,700738
475,1536676380,700693,700738,700202,700344
476,1536676560,700145,700831,699999,700405
477,1536676740,700072,700577,699001,699117
478,1536676920,699112,699526,698420,699508
479,1536677100,699645,699867,699235,699252
480,1536677280,699402,699915,699348,699391
