,time,open,high,low,close
0,1535981220,807099,808200,807001,807391
1,1535981400,807311,808200,807311,808060
2,1535981580,808199,809260,808104,808514
3,1535981760,808488,808874,807207,807207
4,1535981940,807359,807636,806501,806720
5,1535982120,806849,807865,806849,807865
6,1535982300,807865,807999,807478,807478
7,1535982480,807479,807524,807200,807200
8,1535982660,807200,807377,806851,807071
9,1535982840,807111,807375,807000,807175
10,1535983020,807375,807375,807000,807080
11,1535983200,807001,807374,806999,807300
12,1535983380,807301,808046,807300,808004
13,1535983560,808049,808773,807999,808460
14,1535983740,808460,808776,808027,808428
15,1535983920,808404,808496,807500,807683
16,1535984100,807945,807999,807000,807002
17,1535984280,807000,807179,805341,805480
18,1535984460,805719,806478,804666,805378
19,1535984640,805395,805956,805000,805019
20,1535984820,805100,806214,805000,805755
21,1535985000,805778,806257,805754,806257
22,1535985180,806164,807182,806163,806723
23,1535985360,806723,807239,806722,807000
24,1535985540,807000,807020,806720,806775
25,1535985720,806723,806972,806510,806936
26,1535985900,806939,807000,806722,806999
27,1535986080,806999,807000,806997,806999
28,1535986260,806999,807230,806998,807049
29,1535986440,807112,807500,806998,807500
30,1535986620,807501,808073,807500,807743
31,1535986800,807744,807891,807186,807196
32,1535986980,807204,807635,806503,806503
33,1535987160,806500,807500,806500,807133
34,1535987340,807001,807002,806500,806775
35,1535987520,806776,806879,806301,806306
36,1535987700,806306,806915,806306,806761
37,1535987880,806874,806874,806455,806557
38,1535988060,806566,807000,806555,806987
39,1535988240,806987,807500,806794,807500
40,1535988420,807181,807485,807099,807250
41,1535988600,807249,807400,807111,807341
42,1535988780,807289,807397,806554,806650
43,1535988960,806699,806889,806500,806700
44,1535989140,806798,806799,806076,806516
45,1535989320,806500,806822,806500,806803
46,1535989500,806798,807300,806765,807300
47,1535989680,807007,807361,806823,807002
48,1535989860,806989,807002,806803,806803
49,1535990040,806649,807245,806501,807245
50,1535990220,807296,808000,807000,807824
51,1535990400,807999,808385,807393,807393
52,1535990580,807382,807382,806958,806958
53,1535990760,807348,807348,806339,806439
54,1535990940,806500,806928,806500,806842
55,1535991120,806797,806859,805842,805842
56,1535991300,805842,806427,805823,806247
57,1535991480,806418,806667,806185,806188
58,1535991660,806425,806425,806169,806333
59,1535991840,805978,806335,805000,805000
60,1535992020,805081,805697,804800,805399
61,1535992200,805283,805500,805280,805281
62,1535992380,805280,805404,804902,804902
63,1535992560,805339,806024,804902,806024
64,1535992740,806047,806352,805860,805930
65,1535992920,806352,806666,806051,806238
66,1535993100,806215,806667,806051,806319
67,1535993280,806519,806536,805754,806245
68,1535993460,805805,805989,805205,805806
69,1535993640,805783,806290,805534,806290
70,1535993820,806004,806027,805729,805730
71,1535994000,805722,806300,805722,806300
72,1535994180,806300,806300,805722,805722
73,1535994360,805722,805999,805722,805999
74,1535994540,806000,806524,805754,806161
75,1535994720,806086,806141,805724,806026
76,1535994900,806157,806157,806119,806132
77,1535995080,805899,806143,805899,806000
78,1535995260,806000,806282,805869,806282
79,1535995440,806301,806529,806042,806529
80,1535995620,806436,806464,806012,806044
81,1535995800,806267,806581,805700,806242
82,1535995980,805886,806495,805775,806490
83,1535996160,806669,807647,806328,806981
84,1535996340,806980,807537,806791,807076
85,1535996520,806983,807250,806400,806975
86,1535996700,807149,807786,806997,807786
87,1535996880,807700,808704,807353,808143
88,1535997060,808244,808244,807200,807648
89,1535997240,807621,808030,807359,807479
90,1535997420,807524,807527,806595,806595
91,1535997600,806668,807277,806668,807277
92,1535997780,807544,807701,807214,807214
93,1535997960,807238,807259,806500,806500
94,1535998140,806500,806795,806197,806795
95,1535998320,806818,806911,806818,806851
96,1535998500,806861,807000,806795,807000
97,1535998680,807000,807000,806795,806795
98,1535998860,806795,806795,806606,806795
99,1535999040,806609,806939,805801,806000
100,1535999220,806215,806313,805840,806006
101,1535999400,806007,806761,805783,806761
102,1535999580,806563,806565,806032,806032
103,1535999760,806032,806032,805756,805756
