,time,open,high,low,close
0,1536416460,712447,712447,712150,712421
1,1536416640,712445,712447,711828,712260
2,1536416820,712445,712447,712253,712447
3,1536417000,712446,712989,712224,712592
4,1536417180,712901,712988,712644,712915
5,1536417360,712620,712989,712225,712481
6,1536417540,712482,712486,712087,712087
7,1536417720,712000,712539,710136,712341
8,1536417900,712135,712872,711902,712829
9,1536418080,712830,712830,711713,712460
10,1536418260,712433,712989,712247,712451
11,1536418440,712437,712437,711876,712011
12,1536418620,711978,711978,711154,711965
13,1536418800,712062,712412,711704,712300
14,1536418980,712300,712300,711245,711880
15,1536419160,711581,712004,711580,711724
16,1536419340,711580,712500,711124,711978
17,1536419520,711849,711981,711047,711763
18,1536419700,711763,711953,711200,711200
19,1536419880,711296,712065,711200,711850
20,1536420060,711693,714000,711693,713196
21,1536420240,713318,713710,713085,713295
22,1536420420,713600,714440,713564,714389
23,1536420600,714410,715236,714039,714039
24,1536420780,713701,714187,713549,713549
25,1536420960,713050,714042,713050,713472
26,1536421140,713792,714042,713593,713996
27,1536421320,713995,713996,713413,713413
28,1536421500,713808,713815,713301,713309
29,1536421680,713550,713550,713000,713349
30,1536421860,713349,714000,713201,714000
31,1536422040,713721,714688,713663,714479
32,1536422220,714364,715184,714265,715049
33,1536422400,715078,715078,714636,714648
34,1536422580,714845,715258,714803,714879
35,1536422760,714879,714879,713898,713908
36,1536422940,713814,714326,713814,714326
37,1536423120,714313,714313,714299,714299
38,1536423300,714299,714299,713549,713621
39,1536423480,713551,713551,712764,713283
40,1536423660,713282,714138,713282,713639
41,1536423840,713549,713549,713221,713298
42,1536424020,713368,714000,713368,713999
43,1536424200,714000,714000,713997,713998
44,1536424380,713998,714300,713923,714300
45,1536424560,714301,714301,713415,713580
46,1536424740,713368,713619,713163,713163
47,1536424920,713092,713762,712714,712737
48,1536425100,712996,713008,712536,712971
49,1536425280,712589,713812,712589,713811
50,1536425460,713902,713960,712760,712760
51,1536425640,713000,713568,712470,712722
52,1536425820,712861,712931,711250,712087
53,1536426000,711927,711969,708712,709534
54,1536426180,709502,711795,709270,710057
55,1536426360,709988,711061,709736,710704
56,1536426540,710995,711178,709975,710560
57,1536426720,710421,710421,708906,708958
58,1536426900,708958,711280,707885,708701
59,1536427080,708701,709694,707607,709466
60,1536427260,709547,710880,709268,710500
61,1536427440,710573,711467,710556,710600
62,1536427620,710571,710596,709863,710243
63,1536427800,710558,710900,709851,710011
64,1536427980,709854,710180,708954,709772
65,1536428160,709771,709772,708361,708438
66,1536428340,708438,710237,708100,709500
67,1536428520,709500,710322,709218,709609
68,1536428700,709000,709642,708695,709149
69,1536428880,709212,709212,700000,700159
70,1536429060,700000,701022,695555,695555
71,1536429240,695555,697151,692349,692349
72,1536429420,693743,721200,692347,694718
73,1536429600,694791,696087,693055,693741
74,1536429780,693462,694141,690000,690510
75,1536429960,690510,693232,690000,690714
76,1536430140,690798,692290,690686,692000
77,1536430320,692000,693741,690500,690968
78,1536430500,690968,691517,689476,689650
79,1536430680,689476,691790,689140,689669
80,1536430860,689232,691910,688080,689400
81,1536431040,689400,690563,688090,688919
82,1536431220,688538,690887,688179,690086
83,1536431400,689583,689992,686920,686920
84,1536431580,686920,690240,685000,686623
85,1536431760,686724,688820,686375,687355
86,1536431940,687008,687957,685660,686504
87,1536432120,686512,687405,685557,686560
88,1536432300,686776,688936,686400,688733
89,1536432480,688730,688909,687083,687917
90,1536432660,687771,688126,686223,686523
91,1536432840,686520,688000,686358,688000
92,1536433020,688000,690937,686824,690264
93,1536433200,690273,691211,689216,689218
94,1536433380,689686,689686,689434,689434
95,1536434100,690610,691572,689435,691250
96,1536434280,691339,691464,689922,690000
