,time,open,high,low,close
0,1536068160,819203,819203,818580,818824
1,1536068340,818742,818742,818580,818700
2,1536068520,818699,819000,818606,818700
3,1536068700,818700,818700,817520,817839
4,1536068880,817705,818811,817700,818699
5,1536069060,818618,818696,817651,818236
6,1536069240,818060,818700,817946,818237
7,1536069420,818237,819200,818237,819001
8,1536069600,819001,819096,818237,818317
9,1536069780,818319,819485,818318,819438
10,1536069960,819406,819632,818898,819226
11,1536070140,819226,819500,818561,818802
12,1536070320,819102,819461,818560,818806
13,1536070500,818631,819085,818594,819085
14,1536070680,819085,819500,818999,819413
15,1536070860,819410,819500,818500,819496
16,1536071040,819493,819900,819069,819777
17,1536071220,819777,819980,819499,819853
18,1536071400,819853,821000,819701,820699
19,1536071580,820699,820956,819765,820305
20,1536071760,820304,820580,819245,819570
21,1536071940,819570,819782,819154,819415
22,1536072120,819299,819877,819111,819401
23,1536072300,819399,819628,818780,818780
24,1536072480,818680,819627,818410,819529
25,1536072660,819413,819770,819036,819255
26,1536072840,819256,819468,818761,818955
27,1536073020,818904,819300,818388,818388
28,1536073200,818254,818324,817362,817940
29,1536073380,818127,818191,817666,817666
30,1536073560,817594,817686,816640,816955
31,1536073740,817188,817938,816955,817395
32,1536073920,817395,817831,817395,817831
33,1536074100,817831,818361,817831,818360
34,1536074280,818366,820000,818366,820000
35,1536074460,819999,820084,819118,819493
36,1536074640,819493,820181,819434,819904
37,1536074820,819904,819904,818715,818923
38,1536075000,818999,819761,818906,819119
39,1536075180,819119,819499,818388,818751
40,1536075360,818843,819089,818447,818871
41,1536075540,818871,819288,818644,818801
42,1536075720,818762,818762,817947,818378
43,1536075900,818378,818495,818084,818440
44,1536076080,818440,819299,818389,818993
45,1536076260,818990,819999,818649,819185
46,1536076440,819187,819459,818582,819132
47,1536076620,819039,819585,818580,819005
48,1536076800,818923,819341,818579,818625
49,1536076980,818625,818994,818579,818994
50,1536077160,819158,819460,818498,818498
51,1536077340,818514,818834,818500,818699
52,1536077520,818883,818883,818181,818455
53,1536077700,818447,818604,818300,818598
54,1536077880,818600,819135,818188,818536
55,1536078060,818220,818536,818000,818000
56,1536078240,817998,818000,817547,817625
57,1536078420,817626,818306,817626,817860
58,1536078600,818023,818306,817606,817892
