,time,open,high,low,close
0,1536503400,711046,711300,710000,710336
1,1536503580,710336,710336,709310,710077
2,1536503760,710077,710077,709341,709341
3,1536503940,709404,709697,708090,708808
4,1536504120,708807,709990,708363,709073
5,1536504300,708972,709441,708818,709230
6,1536504480,709230,709634,708369,709424
7,1536504660,709384,709929,709183,709671
8,1536504840,709700,709700,708480,709451
9,1536505020,709439,709822,708700,709122
10,1536505200,709133,709334,709133,709202
11,1536505380,709203,709591,708999,709397
12,1536505560,709398,709589,709207,709375
13,1536505740,709283,709375,709199,709325
14,1536505920,709200,709200,708331,708331
15,1536506100,708447,708677,707561,707800
16,1536506280,707823,708303,707370,708280
17,1536506460,708250,708640,707100,707594
18,1536506640,707518,707657,706190,707010
19,1536506820,706904,708191,706904,707571
20,1536507000,707736,708500,707404,708207
21,1536507180,708395,709372,708098,708813
22,1536507360,709051,709052,708200,708711
23,1536507540,708764,709125,708536,708731
24,1536507720,708861,709314,708729,709110
25,1536507900,709113,709500,709113,709276
26,1536508080,709020,709368,707856,708774
27,1536508260,709135,709212,708504,708763
28,1536508440,708763,708799,707663,708099
29,1536508620,708394,708394,707469,708114
30,1536508800,708157,708656,707632,708001
31,1536508980,707782,709203,707782,708823
32,1536509160,708756,708994,708319,708889
33,1536509340,708889,709037,708700,708700
34,1536509520,708701,709266,708701,709037
35,1536509700,709037,709338,708500,708781
36,1536509880,708502,709481,708501,709196
37,1536510060,709134,709500,707913,707913
38,1536510240,708098,708860,708030,708199
39,1536510420,708198,708611,708198,708564
40,1536510600,708682,708946,707632,708908
41,1536510780,708897,709124,708450,708934
42,1536510960,708667,708667,707632,707865
43,1536511140,707575,708171,707570,708036
44,1536511320,707784,708364,707726,708000
45,1536511500,707999,708236,707753,708212
46,1536511680,708259,709257,707725,708771
47,1536511860,709023,709351,708838,708947
48,1536512040,708949,709049,708334,709049
49,1536512220,708692,709123,708692,709110
50,1536512400,709011,709432,709011,709432
51,1536512580,709431,709564,707920,709394
52,1536512760,709170,709387,708785,709136
53,1536512940,709152,709589,708785,709181
54,1536513120,709184,709763,709183,709391
55,1536513300,709352,709790,709298,709491
56,1536513480,709464,709753,709248,709261
57,1536513660,709125,709789,708717,708925
58,1536513840,708924,708925,707725,708453
59,1536514020,708354,708838,708354,708711
60,1536514200,708602,708712,708231,708639
61,1536514380,708700,709349,708478,709349
62,1536514560,708870,708870,708641,708641
63,1536514740,708549,708637,708125,708187
64,1536514920,708253,708822,708253,708575
65,1536515100,708600,708863,708599,708682
66,1536515280,708682,709324,708682,708752
67,1536515460,709141,709141,708872,709061
68,1536515640,709322,709609,709080,709080
69,1536515820,708957,708999,708140,708999
70,1536516000,708802,708999,708366,708999
71,1536516180,708999,709347,708954,709072
72,1536516360,709196,709546,708979,709467
73,1536516540,709430,709608,709083,709608
74,1536516720,709609,710002,709284,710002
75,1536516900,710000,710718,709780,709953
76,1536517080,709864,710603,709677,710255
77,1536517260,710104,710104,709353,709597
78,1536517440,709332,709769,709150,709453
79,1536517620,709504,709928,709463,709747
80,1536517800,709747,710661,709746,710497
81,1536517980,710299,710473,709444,710472
82,1536518160,710453,710453,709384,710021
83,1536518340,709813,709858,709063,709668
84,1536518520,709471,709471,709066,709263
85,1536518700,709421,709858,709421,709858
86,1536518880,709932,710289,709473,709962
87,1536519060,709805,710208,709764,710006
88,1536519240,709978,710235,709699,709699
89,1536519420,709868,710194,709001,709001
90,1536519600,709074,709074,701877,707496
91,1536519780,707496,707810,707414,707810
92,1536520500,698910,708570,698910,707760
93,1536520680,707941,709074,707236,709074
94,1536520860,709004,709140,708647,708811
95,1536521040,708823,709140,708063,708658
96,1536521220,708657,708736,708167,708411
97,1536521400,708510,708839,708272,708623
98,1536521580,708623,708863,708414,708478
99,1536521760,708481,710009,707560,708704
100,1536521940,708578,709197,708573,708891
101,1536522120,708957,709410,708957,709095
102,1536522300,709208,709274,708814,709169
103,1536522480,709092,709541,709085,709541
104,1536522660,709386,709749,708981,709611
105,1536522840,709500,709532,708925,709049
106,1536523020,709056,709361,709056,709244
107,1536523200,709258,709482,709072,709072
108,1536523380,709072,709376,709072,709307
109,1536523560,709235,710010,709235,709716
110,1536523740,710049,710216,709857,710132
111,1536523920,710132,710132,709505,709505
112,1536524100,709560,710392,709560,710005
113,1536524280,710000,710188,709454,709468
114,1536524460,709909,710183,709726,710183
115,1536524640,709953,710183,709953,710086
116,1536524820,710109,710110,709635,709635
117,1536525000,709429,709653,708747,709274
118,1536525180,709275,709793,709146,709494
119,1536525360,709395,709581,709148,709402
120,1536525540,709402,709539,709402,709539
121,1536525720,709539,709539,709043,709043
122,1536525900,709330,709330,708477,708658
123,1536526080,708662,709154,708617,709098
124,1536526260,709098,710284,709098,709984
125,1536526440,710228,710304,709627,709886
126,1536526620,709900,709900,709438,709494
127,1536526800,709819,710499,709812,710208
128,1536526980,710200,710432,709734,709936
129,1536527160,709822,710264,709818,710264
130,1536527340,709901,710124,709559,710104
131,1536527520,710106,710107,709749,709865
132,1536527700,709866,710122,709866,710121
133,1536527880,710120,710120,709750,710120
134,1536528060,710119,710122,710119,710120
135,1536528240,710120,710120,710000,710000
136,1536528420,710000,710001,709304,709305
137,1536528600,709633,709633,708680,709435
138,1536528780,709320,709589,709320,709500
139,1536528960,709500,709579,708823,709135
140,1536529140,709000,709183,708113,708436
141,1536529320,708436,709302,708301,709058
142,1536529500,709059,709168,709059,709168
143,1536529680,709130,709291,709080,709080
144,1536529860,709057,709057,708899,708979
145,1536530040,708873,708898,707700,707901
146,1536530220,707892,708345,706880,707255
147,1536530400,707166,707614,706870,707039
148,1536530580,707033,707259,705800,705800
149,1536530760,705800,705800,696100,698335
150,1536530940,698638,699002,696000,698736
151,1536531120,698641,699175,697494,697784
152,1536531300,697998,698500,697202,698500
153,1536531480,698432,699934,697815,699208
154,1536531660,699208,700027,698000,698195
155,1536531840,698200,699255,697500,697500
156,1536532020,697570,697613,692073,693003
157,1536532200,692618,694029,688501,691648
158,1536532380,691648,694015,691000,692887
159,1536532560,692994,693999,692634,693473
160,1536532740,692941,694549,692001,693312
161,1536532920,693172,694000,692586,693652
162,1536533100,693636,695806,692837,695806
163,1536533280,694761,695614,694598,694756
164,1536533460,694698,694999,693933,694527
165,1536533640,694486,694918,694001,694800
166,1536533820,694918,695001,693312,694263
167,1536534000,693866,694729,693856,694214
168,1536534180,694213,694736,694213,694312
169,1536534360,694312,694956,694000,694956
170,1536534540,694943,694956,694000,694425
171,1536534720,694522,694700,694001,694200
172,1536534900,694001,695170,694000,694322
173,1536535080,694149,694186,693311,693560
174,1536535260,693658,694149,692135,693056
175,1536535440,693309,693751,692356,692494
176,1536535620,692639,694037,692457,693909
177,1536535800,693911,695000,693788,694528
178,1536535980,694778,695569,694422,695569
179,1536536160,695379,696788,695223,695798
180,1536536340,695800,696716,695438,695710
181,1536536520,695710,696060,695378,695660
182,1536536700,695657,695718,695450,695696
183,1536536880,695450,695693,694500,695183
184,1536537060,695123,695435,693000,693141
185,1536537240,693000,693003,691301,691400
186,1536537420,691253,692961,691000,691252
187,1536537600,691300,692243,691035,692243
188,1536537780,692039,694821,691913,694282
189,1536537960,694250,694595,692643,693311
190,1536538140,693432,694285,693268,694000
191,1536538320,693901,694325,693348,693653
192,1536538500,693989,694313,693406,693944
193,1536538680,693946,694100,693878,694040
194,1536538860,694040,694781,694040,694040
195,1536539040,694041,694148,693151,693738
196,1536539220,693738,694200,693738,694200
197,1536539400,694195,694600,694180,694599
198,1536539580,694485,695463,694480,694732
199,1536539760,694731,695507,694564,694961
