,time,open,high,low,close
0,1536329340,714699,715659,714435,715567
1,1536329520,715566,716100,715566,716000
2,1536329700,716001,716500,715525,715876
3,1536329880,715700,716500,715528,716114
4,1536330060,716300,719689,715900,719037
5,1536330240,719069,720500,718826,719365
6,1536330420,719365,719582,718807,718807
7,1536330600,718720,718883,717720,718701
8,1536330780,719072,719833,717825,719344
9,1536330960,719106,719255,718300,718300
10,1536331140,718300,718380,716654,717209
11,1536331320,717687,717769,716600,716824
12,1536331500,716600,717800,716219,717119
13,1536331680,717235,717699,716279,716279
14,1536331860,716200,716915,715580,716122
15,1536332040,715800,716080,714350,714643
16,1536332220,714615,715030,712204,712542
17,1536332400,712635,713687,712071,713678
18,1536332580,713678,714155,713184,713962
19,1536332760,713963,715731,713860,715637
20,1536332940,715563,715633,713600,713632
21,1536333120,713631,714386,713203,713710
22,1536333300,713601,714423,713054,713903
23,1536333480,713765,713765,712047,713427
24,1536333660,713252,714788,713225,714788
25,1536333840,714991,714991,713836,713836
26,1536334020,714410,714931,714213,714562
27,1536334200,714228,715383,713969,715383
28,1536334380,715680,716373,713932,714618
29,1536334560,714294,714899,713386,713636
30,1536334740,713331,714216,713066,714179
31,1536334920,714280,715015,713780,714430
32,1536335100,714500,715765,714500,715024
33,1536335280,715029,715800,715010,715249
34,1536335460,715390,715557,714721,714721
35,1536335640,714680,715058,714580,714665
36,1536335820,714669,714899,711180,711800
37,1536336000,711845,711845,708000,708999
38,1536336180,708999,709411,706999,708951
39,1536336360,709041,712232,707928,711804
40,1536336540,711804,720200,710813,719600
41,1536336720,720001,720555,715990,717241
42,1536336900,717233,720300,715910,718970
43,1536337080,718208,719065,715965,717545
44,1536337260,717999,718500,716200,717490
45,1536337440,717348,717889,715400,716597
46,1536337620,715974,716785,714985,716002
47,1536337800,715701,716474,715046,715351
48,1536337980,715043,717075,715018,716212
49,1536338160,716061,716308,714845,715581
50,1536338340,715581,716104,715122,715602
51,1536338520,715601,716486,714694,714782
52,1536338700,714892,715234,713883,714296
53,1536338880,714500,715211,714286,714841
54,1536339060,714737,715184,713937,714254
55,1536339240,714308,714691,714133,714651
56,1536339420,714651,715936,714651,715439
57,1536339600,715540,716015,714676,714719
58,1536339780,714652,716280,714652,715283
59,1536339960,715311,715311,713255,713394
60,1536340140,713503,714970,712500,713857
61,1536340320,714093,714452,713219,714401
62,1536340500,714275,714275,712552,713410
63,1536340680,713012,713865,713012,713115
64,1536340860,713000,713319,711557,712003
65,1536341040,712003,712812,711777,712541
66,1536341220,712806,713060,710867,712053
67,1536341400,711802,711809,710100,710624
68,1536341580,710637,711798,710623,711479
69,1536341760,711614,711614,709256,710000
70,1536341940,710209,711224,709959,710856
71,1536342120,711121,713366,710992,712739
72,1536342300,712713,713218,712108,712483
73,1536342480,712483,712483,711465,712404
74,1536342660,712077,712778,711150,712461
75,1536342840,712326,712982,712290,712450
76,1536343020,712496,712727,712448,712639
77,1536343200,712932,713770,712651,713348
78,1536343380,713455,713782,713118,713522
79,1536343560,713298,713522,712288,712288
80,1536343740,712380,712460,711343,711779
81,1536343920,711757,713050,711757,712848
82,1536344100,712776,712777,712000,712179
83,1536344280,712240,712554,711817,712315
84,1536344460,712089,712345,712026,712026
85,1536344640,711827,711931,711258,711871
86,1536344820,711906,712836,711769,712680
87,1536345000,712683,712836,711000,711472
88,1536345180,711157,711648,711157,711528
89,1536345360,711497,712172,711281,711709
90,1536345540,711709,712259,711708,712074
91,1536345720,712089,712661,712089,712661
92,1536345900,712661,712661,712493,712499
93,1536346080,712821,715220,712821,714789
94,1536346260,714723,714770,714074,714770
95,1536346440,715011,715330,714071,714071
96,1536346620,714071,714638,713366,713366
97,1536346800,713323,713517,712569,712647
98,1536347700,713540,713949,712049,712196
99,1536347880,712332,713063,711951,712780
100,1536348060,712783,712786,712782,712782
101,1536348240,712785,713575,712782,713573
102,1536348420,713307,713307,713084,713222
103,1536348600,713222,713224,712495,712495
104,1536348780,712779,713824,712779,713372
105,1536348960,713372,714000,713372,713557
106,1536349140,713507,713791,713246,713640
107,1536349320,713648,714400,713648,714400
108,1536349500,714395,714641,713975,714228
109,1536349680,714203,714813,714203,714466
110,1536349860,714468,714594,714245,714246
111,1536350040,714382,714382,713523,713523
112,1536350220,713488,713494,713325,713325
113,1536350400,713325,713386,713325,713369
114,1536350580,713587,714647,713587,714420
115,1536350760,714420,714420,714000,714081
116,1536350940,714076,714076,713862,713862
117,1536351120,713849,714040,713679,713968
118,1536351300,713825,714417,713825,714118
119,1536351480,714110,714615,713938,714461
120,1536351660,714193,714478,713844,713883
121,1536351840,713845,713883,713000,713000
122,1536352020,712991,713673,712856,713439
123,1536352200,713408,713834,713401,713726
124,1536352380,713485,713642,713198,713260
125,1536352560,713114,714273,713114,713872
126,1536352740,714074,714647,713589,714631
127,1536352920,714511,715022,714355,714815
128,1536353100,714813,714940,714552,714899
129,1536353280,714600,714939,714388,714597
130,1536353460,714866,716778,714866,716669
131,1536353640,716468,716652,715305,715305
132,1536353820,715212,715999,715212,715999
133,1536354000,715961,716651,715961,716468
134,1536354180,716494,716494,715984,716166
135,1536354360,716100,716241,715076,715179
136,1536354540,715050,715561,714421,715321
137,1536354720,715320,715962,715320,715771
138,1536354900,715926,716004,715550,715550
139,1536355080,715550,715600,714792,715541
140,1536355260,715606,715613,715071,715337
141,1536355440,715338,715613,715337,715337
142,1536355620,715372,715835,715337,715835
143,1536355800,715618,715841,715118,715118
144,1536355980,715118,716450,714131,714851
145,1536356160,714741,715152,713927,715152
146,1536356340,714921,715093,714082,715091
147,1536356520,714930,714930,714653,714675
148,1536356700,714683,715112,714683,714877
149,1536356880,714878,715065,714878,715065
150,1536357060,715153,715153,714877,714877
151,1536357240,715083,715083,714654,714713
152,1536357420,715073,715344,713690,714175
153,1536357600,714063,714063,711183,713138
154,1536357780,713096,713443,711056,711728
155,1536357960,711868,712739,711868,712258
156,1536358140,712400,712992,712400,712810
157,1536358320,712811,713142,711958,711958
158,1536358500,711836,712488,710220,710771
159,1536358680,710646,711931,710646,711873
160,1536358860,711917,712128,711500,711500
161,1536359040,711776,712687,711592,712318
162,1536359220,712318,712364,711010,711499
163,1536359400,711499,713000,711499,712863
164,1536359580,713000,713641,712888,713000
165,1536359760,713450,713450,712818,712979
166,1536359940,712999,712999,712084,712849
167,1536360120,713110,714080,713110,713857
168,1536360300,713681,713681,713138,713239
169,1536360480,713218,713555,712134,712246
170,1536360660,712437,713032,712042,712426
171,1536360840,712481,713681,712481,713296
172,1536361020,713078,713078,712500,712654
173,1536361200,712509,712509,710350,711499
174,1536361380,711361,711557,709850,709921
175,1536361560,710147,712966,710147,712908
176,1536361740,712459,712536,712015,712536
177,1536361920,712458,712998,712326,712997
178,1536362100,712965,712965,712136,712327
179,1536362280,712327,712993,712327,712500
180,1536362460,712500,713000,712500,712895
181,1536362640,712895,713000,712463,712463
182,1536362820,712559,712674,712559,712673
183,1536363000,712622,713000,712622,712897
184,1536363180,712898,713000,712690,712856
185,1536363360,712574,712652,712573,712573
186,1536363540,712908,713038,712573,712573
187,1536363720,712574,712574,711554,711777
188,1536363900,711797,712614,711171,711491
189,1536364080,711775,712253,711500,712239
190,1536364260,712155,712260,711351,711367
191,1536364440,711265,711486,711178,711293
192,1536364620,711293,711605,711191,711393
193,1536364800,711496,711586,710376,711179
194,1536364980,711308,713060,711308,713060
195,1536365160,713060,713993,712890,713088
196,1536365340,713095,713173,712577,712577
197,1536365520,712654,712733,711833,712105
198,1536365700,712457,713164,712457,712740
199,1536365880,712739,713359,712738,713200
200,1536366060,713200,713500,713074,713500
201,1536366240,713545,714049,713261,713704
202,1536366420,713703,713703,713211,713286
203,1536366600,713324,714499,713193,713608
204,1536366780,713778,715361,713598,714822
205,1536366960,714822,715415,714613,714861
206,1536367140,715034,715500,715032,715499
207,1536367320,715433,715636,713690,714311
208,1536367500,714290,714649,713943,714098
209,1536367680,714105,714470,714105,714449
210,1536367860,714431,714556,713571,713738
211,1536368040,713738,713738,713579,713663
212,1536368220,713674,714410,713674,714410
213,1536368400,714410,714600,714108,714108
214,1536368580,714108,714609,714108,714609
215,1536368760,714609,715201,714506,714858
216,1536368940,714797,715047,714797,715046
217,1536369120,714835,714835,714023,714073
218,1536369300,714100,714100,713095,713356
219,1536369480,713369,714296,713368,714100
220,1536369660,714100,714500,714100,714426
221,1536369840,714457,714457,713621,714346
222,1536370020,714150,714150,714016,714019
223,1536370200,714016,714016,713216,713698
224,1536370380,713767,714000,713400,713401
225,1536370560,713454,713696,713002,713417
226,1536370740,713451,713454,713000,713454
227,1536370920,713454,713950,713454,713673
228,1536371100,713745,713746,713603,713603
229,1536371280,713619,713747,713603,713746
230,1536371460,713746,713746,712741,712929
231,1536371640,712840,712873,712211,712840
232,1536371820,712803,713239,712590,712851
233,1536372000,712852,713369,712852,712898
234,1536372180,712874,713538,712873,713538
235,1536372360,713546,713551,713544,713551
236,1536372540,713666,713852,713326,713545
237,1536372720,713834,713852,713287,713698
238,1536372900,713599,713697,713384,713401
239,1536373080,713403,714157,713403,714073
240,1536373260,714232,714288,714231,714288
241,1536373440,714286,715000,714102,714998
242,1536373620,714950,715200,714493,714529
243,1536373800,714869,715447,714740,714892
244,1536373980,715002,715200,714633,714946
245,1536374160,714821,715300,714453,715300
246,1536374340,715267,715339,715000,715134
247,1536374520,715135,715244,714564,715064
248,1536374700,714906,715330,714906,715133
249,1536374880,715419,715502,714454,714899
250,1536375060,714655,715258,714655,715258
251,1536375240,715160,715161,715159,715160
252,1536375420,715162,715258,715081,715081
253,1536375600,715186,715186,714513,714764
254,1536375780,714453,714871,714453,714787
255,1536375960,714783,714783,714397,714505
256,1536376140,714733,714787,714733,714733
257,1536376320,714734,714890,714644,714890
258,1536376500,714999,715258,714999,715258
259,1536376680,715101,715101,714657,715000
260,1536376860,715000,715200,715000,715200
261,1536377040,715200,715258,715128,715258
262,1536377220,715258,715300,713560,713921
263,1536377400,713560,715060,712605,712872
264,1536377580,712773,713374,711936,712888
265,1536377760,712888,713191,712508,712508
266,1536377940,712838,713700,712833,713700
267,1536378120,713724,713727,713168,713596
268,1536378300,713722,714156,713660,713709
269,1536378480,713709,713734,713451,713733
270,1536378660,713734,713734,712815,712815
271,1536378840,712816,713630,712815,713596
272,1536379020,713795,714362,713449,713449
273,1536379200,713899,714053,713368,713368
274,1536379380,713446,713879,713425,713878
275,1536379560,714000,714377,713887,713887
276,1536379740,713707,713900,713647,713819
277,1536379920,713426,713695,713048,713364
278,1536380100,713683,713683,712500,712502
279,1536380280,712502,713341,712171,712788
280,1536380460,712778,713358,712503,713003
281,1536380640,713040,713546,713000,713184
282,1536380820,713037,713546,712957,713415
283,1536381000,713410,713410,713183,713195
284,1536381180,713384,713390,713001,713390
285,1536381360,713414,713415,713293,713294
286,1536381540,713000,713266,712910,712957
287,1536381720,713001,713147,712802,713147
288,1536381900,713300,713889,713075,713888
289,1536382080,713889,713889,713506,713618
290,1536382260,713619,713999,713615,713999
291,1536382440,713635,713999,713617,713619
292,1536382620,713619,713998,713617,713993
293,1536382800,713624,713624,713617,713624
294,1536382980,713624,713997,713624,713924
295,1536383160,713800,714000,713624,714000
296,1536383340,713679,713903,713679,713886
297,1536383520,713887,714070,713887,713889
298,1536383700,713889,713973,713625,713889
299,1536383880,713889,714016,713712,714001
300,1536384060,714001,714004,713880,713933
301,1536384240,713880,713880,713500,713500
302,1536384420,713500,713648,713489,713489
303,1536384600,713476,713802,713291,713650
304,1536384780,713322,714219,713322,714219
305,1536384960,714350,715300,714349,715300
306,1536385140,715190,715300,714464,715000
307,1536385320,715000,715079,714772,714772
308,1536385500,714940,714958,714634,714673
309,1536385680,714465,715050,714259,714978
310,1536385860,714588,715049,714405,714771
311,1536386040,714935,714935,714633,714757
312,1536386220,714792,715500,714792,715000
313,1536386400,714747,715325,714747,715325
314,1536386580,715175,715500,715074,715187
315,1536386760,715500,715500,714919,715300
316,1536386940,715232,715800,715064,715064
317,1536387120,715124,715127,715042,715085
