,time,open,high,low,close
0,1535808900,782688,782707,782234,782479
1,1535809200,782479,782900,782352,782899
2,1535809500,782800,782897,782378,782381
3,1535809800,782386,782622,781900,781998
4,1535810100,781998,782456,781897,782454
5,1535810400,782419,783000,782113,782954
6,1535810700,782957,784499,782957,783852
7,1535811000,783852,784097,783427,783782
8,1535811300,783787,783787,783000,783000
9,1535811600,783000,783187,781894,782054
10,1535811900,782041,782081,780822,781257
11,1535812200,781293,782000,781290,781873
12,1535812500,781872,782054,781223,781852
13,1535812800,781851,783781,781851,783778
14,1535813100,783695,783957,782357,782854
15,1535813400,782700,783496,782698,783496
16,1535813700,783505,785510,783207,785316
17,1535814000,785314,789584,784934,789584
18,1535814300,789500,798000,789406,792970
19,1535814600,793038,795300,791247,793800
20,1535814900,793777,796000,792340,794771
21,1535815200,793818,794855,792678,793271
22,1535815500,793090,794070,792844,794000
23,1535815800,794000,794070,793500,793878
24,1535816100,793904,797999,793904,796500
25,1535816400,796500,797000,795100,795820
26,1535816700,795989,796928,795297,795297
27,1535817000,795288,796019,794195,795277
28,1535817300,795277,795742,794810,794850
29,1535817600,794999,795898,794618,794851
30,1535817900,794851,796000,794650,796000
31,1535818200,796000,798200,795606,796714
32,1535818500,796714,799000,796714,799000
33,1535818800,799000,799999,798002,798605
34,1535819100,798950,799000,797495,798806
35,1535819400,798569,799879,798089,799501
36,1535819700,799501,800000,798088,798500
37,1535820000,798487,799490,798329,799490
38,1535820300,798974,799177,796530,796530
39,1535820600,796961,798860,795690,798436
40,1535820900,798587,798588,795690,798002
41,1535821200,797970,799150,796937,797145
42,1535821500,797365,798201,796430,796430
43,1535821800,796431,797500,796000,796800
44,1535822100,796803,796860,795849,796487
45,1535822400,796500,797266,796015,797187
46,1535822700,797088,797716,796882,797679
47,1535823000,797679,797855,796503,796704
48,1535823300,796847,798000,796847,797502
49,1535823600,797417,797806,796781,797456
50,1535823900,797400,798998,797195,798600
51,1535824200,798572,798600,797625,797625
52,1535824500,797999,798140,796696,797000
53,1535824800,797135,797883,797047,797491
54,1535825100,797491,797491,796226,796228
55,1535825400,796229,798586,796000,796472
56,1535825700,796449,797184,796409,797184
57,1535826000,797097,797958,796840,797388
58,1535826300,797389,798500,797269,798212
59,1535826600,798212,798418,797529,797529
