,time,open,high,low,close
0,1536590700,700010,700074,698421,699585
1,1536591000,699445,700781,699115,700072
2,1536591300,700312,700800,699920,700524
3,1536591600,700340,700646,700040,700635
4,1536591900,700636,701055,699572,699572
5,1536592200,699573,700239,699572,700225
6,1536592500,700200,700720,699555,699695
7,1536592800,699555,700175,698385,699244
8,1536593100,699345,699812,698918,699675
9,1536593400,699680,699932,698723,698723
10,1536593700,698723,698901,697382,698572
11,1536594000,698405,699471,697960,698442
12,1536594300,698442,699359,698300,698300
13,1536594600,698089,699880,698066,699879
14,1536594900,699734,700323,698849,699189
15,1536595200,699088,699810,698956,699500
16,1536595500,699464,699643,698957,698957
17,1536595800,698929,699250,696557,697055
18,1536596100,697485,698910,697485,698279
19,1536596400,698279,699500,698142,699129
20,1536596700,699368,700000,699368,699793
21,1536597000,699535,700300,699287,699510
22,1536597300,699510,699614,698523,699100
23,1536597600,699134,699385,698448,698852
24,1536597900,699200,700000,699200,699284
25,1536598200,699285,699556,698500,699159
26,1536598500,699237,699237,692055,695121
27,1536598800,695213,696703,694146,696271
28,1536599100,695907,696142,694146,694794
29,1536599400,694683,695821,694683,695773
30,1536599700,695529,696650,694146,696650
31,1536600000,696650,697940,696069,697278
32,1536600300,697334,697647,696566,697374
33,1536600600,697436,698622,695913,697533
34,1536600900,697812,697909,696032,696737
35,1536601200,696566,697209,696000,696575
36,1536601500,696662,697324,696001,696025
37,1536601800,696388,697333,695923,696885
38,1536602100,697171,697300,696000,697083
39,1536602400,697083,697383,696207,696458
40,1536602700,696536,696730,695000,696154
41,1536603000,696065,696065,694790,694996
42,1536603300,695201,697014,694517,696456
43,1536603600,696125,697371,696048,696548
44,1536603900,696573,696995,695797,696974
45,1536604200,696833,697438,696052,696479
46,1536604500,696444,697450,696444,697246
47,1536604800,697314,697340,696546,697294
48,1536605100,697293,697326,696738,697326
49,1536605400,697498,698690,697302,698318
50,1536605700,698447,698791,696944,697675
51,1536606000,697834,700000,697530,698437
52,1536606300,698870,698870,698870,698870
53,1536606900,698992,699480,698822,699246
54,1536607200,699247,700800,699246,699490
55,1536607500,700325,700683,699775,699844
56,1536607800,699600,700445,699080,700442
57,1536608100,700357,700629,699873,699873
58,1536608400,699906,700130,698395,698590
59,1536608700,698449,699349,698000,699039
60,1536609000,698973,699499,698778,699351
61,1536609300,699348,699370,698680,699239
62,1536609600,699620,700701,699518,700355
63,1536609900,700112,700113,698580,699292
64,1536610200,699193,699219,699100,699203
65,1536610500,699118,699118,697198,698030
66,1536610800,698197,698871,697598,698871
67,1536611100,698650,699026,698299,698908
68,1536611400,698929,699130,697999,698238
69,1536611700,698048,699206,697487,699191
70,1536612000,698613,699246,698451,699037
71,1536612300,699010,699912,698705,699752
72,1536612600,699752,700000,698793,699253
73,1536612900,699253,701190,699253,700467
74,1536613200,700461,701273,700360,701273
75,1536613500,700951,701545,700533,700533
76,1536613800,700605,700780,700020,700384
77,1536614100,700429,700591,700130,700193
78,1536614400,700193,700613,700193,700401
79,1536614700,700400,701555,700400,701151
80,1536615000,701098,701570,700685,701550
81,1536615300,701456,701574,700000,700397
82,1536615600,700340,700397,700039,700302
83,1536615900,700393,700836,700393,700437
84,1536616200,700500,700565,699071,699841
85,1536616500,699841,699841,698908,699387
86,1536616800,699387,699693,698691,699500
87,1536617100,699500,699744,698605,698894
88,1536617400,698986,699199,698808,699054
89,1536617700,699102,699201,698800,699023
90,1536618000,698800,699082,698642,698937
91,1536618300,698844,699160,698085,698851
92,1536618600,698852,698853,698199,698577
93,1536618900,698601,698601,698000,698247
94,1536619200,698001,698310,697210,697589
95,1536619500,697528,698653,697212,698601
96,1536619800,698601,699289,698307,699289
97,1536620100,699289,699692,699074,699456
98,1536620400,699456,699601,698965,698969
99,1536620700,698933,699572,698843,699572
100,1536621000,699341,700549,699110,700000
101,1536621300,700137,700318,699524,699592
102,1536621600,699679,699932,699550,699883
103,1536621900,699999,700519,699999,700519
104,1536622200,700140,700477,700040,700390
105,1536622500,700313,700500,699642,700497
106,1536622800,700029,700461,699549,699549
107,1536623100,699549,700390,699326,699950
108,1536623400,699898,700157,699649,700000
109,1536623700,700001,700500,700000,700137
110,1536624000,700002,701857,700001,701036
111,1536624300,701177,704740,700548,700548
112,1536624600,700548,700855,699100,699555
113,1536624900,699795,700337,698600,699886
114,1536625200,699653,699983,699387,699891
115,1536625500,699856,701003,699353,700687
116,1536625800,700646,701033,700029,700750
117,1536626100,700601,700900,699891,700120
118,1536626400,700100,701999,699971,701334
119,1536626700,701341,701537,701101,701537
120,1536627000,701537,702462,701466,702100
121,1536627300,702328,704000,702102,703239
122,1536627600,703240,704000,702773,703025
123,1536627900,703044,704258,703043,703500
124,1536628200,703687,705200,703000,705152
125,1536628500,704855,706230,703586,705244
126,1536628800,705244,706268,704664,705200
127,1536629100,705000,705097,703355,704252
128,1536629400,703979,706000,703979,705379
129,1536629700,705214,705915,705000,705000
130,1536630000,705001,705674,703918,705000
131,1536630300,705000,705495,704019,705091
132,1536630600,705045,705540,704779,704800
133,1536630900,704890,705999,704710,705648
134,1536631200,705617,710710,705166,710710
135,1536631500,710710,713150,708529,708605
136,1536631800,708605,709089,707648,708743
137,1536632100,708329,709501,707872,707901
138,1536632400,707900,708094,706820,708059
139,1536632700,707770,708000,706617,707000
140,1536633000,707074,707431,706619,707277
141,1536633300,707374,708300,707365,707997
142,1536633600,707997,708700,707200,707630
143,1536633900,707629,708070,707101,707977
144,1536634200,707851,707935,707000,707500
145,1536634500,707499,707600,706957,707200
146,1536634800,707200,707988,707152,707779
147,1536635100,707779,708926,707732,708867
148,1536635400,708849,708867,708047,708509
149,1536635700,708509,708800,707867,708000
150,1536636000,708000,709237,708000,709001
151,1536636300,709094,709677,707860,708000
152,1536636600,708000,708772,707279,708772
153,1536636900,708772,709037,708500,708900
154,1536637200,708900,709333,708688,709327
155,1536637500,709308,710000,709111,709615
156,1536637800,709899,710202,709557,709675
157,1536638100,709752,709752,707140,708463
158,1536638400,708300,708500,707500,707500
159,1536638700,707500,708268,707001,707930
160,1536639000,707930,708214,707235,707235
161,1536639300,707236,707836,706101,706453
162,1536639600,706453,707177,706000,706468
163,1536639900,706468,707000,706280,706965
164,1536640200,706900,707500,706714,707500
165,1536640500,707500,707670,706361,706931
166,1536640800,706931,706976,706361,706362
167,1536641100,706540,706888,706000,706113
168,1536641400,706163,706179,704660,705223
169,1536641700,705251,705530,704582,704833
170,1536642000,704900,705063,703488,704415
171,1536642300,704415,704647,703000,704245
172,1536642600,704593,705240,704280,704747
173,1536642900,704749,705300,703623,703623
174,1536643200,703600,704821,703600,704779
175,1536643500,705025,705198,704489,704914
176,1536643800,704914,705500,704913,705081
177,1536644100,705081,705399,704558,704709
178,1536644400,704729,704985,703862,704762
179,1536644700,704900,705800,704668,705700
180,1536645000,705744,706440,705342,706440
181,1536645300,706444,706705,705276,705601
182,1536645600,705601,705795,705076,705600
183,1536645900,705603,706084,705200,705725
184,1536646200,705732,706274,705732,706274
185,1536646500,706100,707296,706100,706100
186,1536646800,706099,706704,706098,706704
187,1536647100,706620,706764,706300,706501
188,1536647400,706690,706980,706500,706700
189,1536647700,706970,706980,706700,706972
190,1536648000,706977,707296,706801,706892
191,1536648300,706891,707296,706719,706802
192,1536648600,706804,707117,706150,706498
193,1536648900,706800,706996,706499,706658
194,1536649200,706658,706658,706100,706307
195,1536649500,706100,706100,705703,706036
196,1536649800,706037,706490,705701,705701
197,1536650100,705701,705897,704135,704817
198,1536650400,704390,704735,703000,703844
199,1536650700,703998,704600,703265,704123
200,1536651000,704300,706029,704300,705704
201,1536651300,705704,705998,704995,705356
202,1536651600,705402,705506,704783,704783
203,1536651900,704646,704999,703896,704196
204,1536652200,704093,704951,704000,704951
205,1536652500,704951,705129,704433,704933
206,1536652800,704855,704855,703500,703972
207,1536653100,703972,704000,703000,703129
208,1536653400,703288,704389,703189,704146
209,1536653700,704385,704499,703809,704319
210,1536654000,704320,704819,704151,704819
211,1536654300,704646,704999,703689,704424
212,1536654600,704456,704462,703786,704133
213,1536654900,704224,704900,704001,704759
214,1536655200,704792,704823,703741,703741
215,1536655500,703818,703934,703501,703789
216,1536655800,703504,704499,703504,704189
217,1536656100,704189,704511,703899,704387
218,1536656400,704387,704432,703673,704319
219,1536656700,704346,704968,703500,704828
220,1536657000,704827,705700,704541,704976
221,1536657300,704975,704998,703865,704470
222,1536657600,704648,705005,704438,704778
223,1536657900,704779,705908,704778,705783
224,1536658200,705320,705674,704566,705030
225,1536658500,704991,705156,703900,704470
226,1536658800,704605,704854,703586,703809
227,1536659100,703815,705262,703158,705000
228,1536659400,705291,705318,704831,705259
229,1536659700,705166,706100,705056,706029
230,1536660000,706100,706499,705035,705334
231,1536660300,705257,705624,704660,705199
232,1536660600,705200,705672,705167,705168
233,1536660900,705323,705396,705049,705396
234,1536661200,705066,705396,703798,704200
235,1536661500,704201,704422,703354,704084
236,1536661800,704310,704744,704000,704743
237,1536662100,704723,704744,704206,704207
238,1536662400,704488,704718,704111,704718
239,1536662700,704776,704837,704298,704516
240,1536663000,704657,704941,704000,704047
241,1536663300,704000,704627,703358,704106
242,1536663600,704171,704697,703602,703602
243,1536663900,703614,704438,703602,704004
244,1536664200,703949,704511,703949,704006
245,1536664500,704006,704443,704000,704038
246,1536664800,704008,704038,698000,698828
247,1536665100,698425,699922,697501,699124
248,1536665400,699126,699800,698099,698500
249,1536665700,698457,698577,695233,696709
250,1536666000,696709,697700,696385,697440
251,1536666300,697439,698439,696663,697999
252,1536666600,698001,699035,697707,697707
253,1536666900,697707,698406,697424,697896
254,1536667200,697909,698830,697515,698574
255,1536667500,698580,699626,698462,699523
256,1536667800,699511,699626,698721,698875
257,1536668100,698802,698977,698109,698892
258,1536668400,698905,698934,698379,698500
259,1536668700,698501,698746,697855,698102
260,1536669000,697955,698109,697094,697606
261,1536669300,697606,698450,697606,698350
262,1536669600,698434,699036,698218,699036
263,1536669900,699050,699991,698987,699792
264,1536670200,699787,699814,698828,699558
265,1536670500,699443,699447,698792,699124
266,1536670800,699434,699666,698893,698893
267,1536671100,698894,699206,698893,699000
268,1536671400,699000,700000,699000,699998
269,1536671700,699998,700366,699339,699837
270,1536672000,699881,700000,699621,699905
271,1536672300,699988,701500,699988,700958
272,1536672600,700882,701499,700326,700858
273,1536672900,700858,701100,700300,700519
274,1536673200,700546,701199,700300,701074
275,1536673500,700989,701073,700181,700598
276,1536673800,700597,700597,699727,700046
277,1536674100,700199,700480,699999,700088
278,1536674400,699999,700000,699253,700000
279,1536674700,700000,700281,699466,699956
280,1536675000,700336,700795,699762,700648
281,1536675300,700600,700848,700001,700310
282,1536675600,700173,700520,700002,700361
283,1536675900,700063,700794,699898,700154
284,1536676200,700210,700950,699920,700738
285,1536676500,700693,700738,699999,700000
286,1536676800,699999,700831,698420,698621
287,1536677100,698621,699867,698621,699252
288,1536677400,699402,699976,699348,699563
