,time,open,high,low,close
0,1535895600,802831,802999,802500,802990
1,1535895900,802990,803383,802626,803000
2,1535896200,802878,803083,799040,800328
3,1535896500,800327,800932,799000,799002
4,1535896800,799002,799512,797850,798755
5,1535897100,798856,800219,798400,800219
6,1535897400,800218,800500,799499,800362
7,1535897700,800496,801016,799882,800500
8,1535898000,801007,803095,801000,802925
9,1535898300,802926,803066,801872,801881
10,1535898600,801881,802043,801050,801320
11,1535898900,801453,802499,801050,802499
12,1535899200,802498,802499,801289,801289
13,1535899500,801288,802126,800641,801629
14,1535899800,801628,801629,800281,801096
15,1535900100,800904,803391,800674,803001
16,1535900400,803282,804123,802441,803745
17,1535900700,803802,805000,803747,804505
18,1535901000,804704,805000,803500,804183
19,1535901300,804002,804182,803459,803663
20,1535901600,803708,805342,803708,804521
21,1535901900,804491,804491,803343,803347
22,1535902200,803258,803863,802807,802900
23,1535902500,802900,803769,802900,803750
24,1535902800,803751,803755,803087,803090
25,1535903100,803090,803090,801000,801420
26,1535903400,801443,802819,801443,802184
27,1535903700,802221,802222,800693,801054
28,1535904000,801119,801539,800837,801295
29,1535904300,801298,801491,800141,800441
30,1535904600,800504,801325,800000,800000
31,1535904900,800002,800513,799500,799872
32,1535905200,799873,802253,799873,801630
33,1535905500,801800,803400,801800,803001
34,1535905800,803037,804700,802936,804430
35,1535906100,804277,807290,803975,806000
36,1535906400,806254,807000,805598,807000
37,1535906700,807000,807999,806298,807546
38,1535907000,807547,807547,805580,807281
39,1535907300,807444,807898,806658,807898
40,1535907600,807520,808300,807483,807623
41,1535907900,807622,808120,806285,807798
42,1535908200,807798,807799,807043,807430
43,1535908500,807653,809365,807578,808750
44,1535908800,808750,809283,808060,808060
45,1535909100,808257,808501,807657,807738
46,1535909400,807811,808076,806926,807000
47,1535909700,806983,809256,806318,809156
48,1535910000,808780,811670,808780,810847
49,1535910300,811159,811670,809427,809984
50,1535910600,809989,810000,808205,808986
51,1535910900,808985,809212,807840,808335
52,1535911200,808111,810000,807458,809758
53,1535911500,809662,810000,809407,810000
