,time,open,high,low,close
0,1536330300,718604,720500,718604,719274
1,1536330600,719001,719582,717720,718701
2,1536330900,719072,719833,717825,718982
3,1536331200,719000,719000,716654,717389
4,1536331500,717210,717800,716219,717119
5,1536331800,717235,717699,715580,716726
6,1536332100,716452,716562,714200,714528
7,1536332400,714723,714992,712071,713678
8,1536332700,713678,715309,713184,715309
9,1536333000,715135,715731,713351,713984
10,1536333300,714000,714423,713054,713903
11,1536333600,713765,714399,712047,714180
12,1536333900,714179,714991,713836,714503
13,1536334200,714449,715383,713969,715383
14,1536334500,715680,716373,713932,714018
15,1536334800,714018,714393,713066,714050
16,1536335100,714189,715765,714189,715024
17,1536335400,715029,715800,715001,715007
18,1536335700,715002,715058,714580,714798
19,1536336000,714798,714899,708000,708999
20,1536336300,708999,709510,706999,708693
21,1536336600,709069,720555,708593,718232
22,1536336900,717238,720300,715910,718970
23,1536337200,718208,719065,715965,717326
24,1536337500,717287,718029,715400,716410
25,1536337800,716410,716474,714985,715351
26,1536338100,715043,717075,715018,715777
27,1536338400,715543,716486,714845,716470
28,1536338700,716474,716474,713883,714296
29,1536339000,714500,715211,714286,715184
30,1536339300,715077,715169,713937,715046
31,1536339600,715158,716015,714676,714719
32,1536339900,714652,716280,713936,714412
33,1536340200,714411,714970,712500,714361
34,1536340500,714354,714452,712552,713410
35,1536340800,713012,713865,711563,711901
36,1536341100,711902,712959,711557,712959
37,1536341400,713060,713060,710100,710624
38,1536341700,710637,711798,710349,710498
39,1536342000,710349,711752,709256,711752
40,1536342300,711904,713366,711904,712483
41,1536342600,712483,712483,711150,711591
42,1536342900,711716,712982,711540,712632
43,1536343200,712642,713770,712448,713348
44,1536343500,713455,713782,712981,712981
45,1536343800,712981,713168,711343,712222
46,1536344100,712618,713034,712000,712179
47,1536344400,712240,712554,711817,712314
48,1536344700,712344,712345,711258,711893
49,1536345000,711770,712836,711000,711472
50,1536345300,711157,712172,711157,711943
51,1536345600,711697,712542,711664,712413
52,1536345900,712424,712661,712423,712499
53,1536346200,712821,715220,712821,714485
54,1536346500,714075,715330,713635,713639
55,1536346800,713729,713993,712569,712647
56,1536347700,713540,713949,712049,712196
57,1536348000,712332,713063,711951,712783
58,1536348300,712785,713575,712782,713307
59,1536348600,713174,713224,712495,712495
60,1536348900,712779,714000,712779,713831
61,1536349200,713792,713792,713246,713648
62,1536349500,713732,714641,713732,714228
63,1536349800,714203,714813,714203,714570
64,1536350100,714500,714535,713488,713488
65,1536350400,713494,713494,713325,713369
66,1536350700,713587,714647,713587,714286
67,1536351000,714268,714268,713849,713849
68,1536351300,713868,714417,713679,714118
69,1536351600,714110,714615,713938,714346
70,1536351900,714000,714000,712856,713022
71,1536352200,712856,713834,712856,713726
72,1536352500,713485,714273,713114,714273
73,1536352800,714172,715022,713338,715021
74,1536353100,715019,715019,714398,714899
75,1536353400,714600,715413,714388,715273
76,1536353700,715429,716778,715212,715235
77,1536354000,715595,716651,715517,716468
78,1536354300,716494,716494,715076,715076
