,time,open,high,low,close
0,1535190600,744220,744220,742501,743124
1,1535190900,743177,743826,742000,743429
2,1535191200,743429,743582,742570,742769
3,1535191500,742765,744720,742765,744030
4,1535191800,744056,744908,743932,744233
5,1535192100,744625,745570,744208,744555
6,1535192400,744609,744972,743713,743771
7,1535192700,743771,745382,743771,745180
8,1535193000,745179,745179,744303,744867
9,1535193300,745000,745380,745000,745095
10,1535193600,745095,745383,745095,745269
11,1535193900,745001,745281,744557,745000
12,1535194200,745000,745000,744100,744301
13,1535194500,744138,745000,744138,744999
14,1535194800,744835,745517,744835,745507
15,1535195100,745507,745534,744715,745534
16,1535195400,745534,746348,745444,746049
17,1535195700,746049,746100,745201,745495
18,1535196000,745495,745497,744503,744809
19,1535196300,745081,745497,744626,745495
20,1535196600,745495,746011,745331,745396
21,1535196900,745396,745600,744791,745097
22,1535197200,745097,745460,744502,744852
23,1535197500,744808,745072,743771,743997
24,1535197800,744000,745070,743155,744303
25,1535198100,744315,744325,743560,744032
26,1535198400,744484,745175,743960,743960
27,1535198700,743651,744872,743423,744462
28,1535199000,743976,746000,743976,745571
29,1535199300,745602,745815,744878,744878
30,1535199600,744878,744933,744030,744030
31,1535199900,744030,745302,744030,744409
32,1535200200,744409,744453,743723,743734
33,1535200500,743868,744024,742393,743002
34,1535200800,743002,743107,740500,741844
35,1535201100,741844,742700,740500,742020
36,1535201400,742159,742940,741968,742940
37,1535201700,742964,743252,742687,742842
38,1535202000,743317,744700,742764,742764
39,1535202300,742764,743675,742600,742600
40,1535202600,743055,743651,742300,743390
41,1535202900,743391,743391,742200,742419
42,1535203200,742419,742880,742070,742460
43,1535203500,742195,742600,741503,741899
44,1535203800,741503,742703,741250,742396
45,1535204100,742010,743139,742000,743139
46,1535204400,743039,744000,742713,743275
47,1535204700,743255,743994,743053,743756
48,1535205000,743560,744364,743560,743687
49,1535205300,744081,744495,743649,744495
50,1535205600,744499,744499,743888,743898
51,1535205900,743704,743796,743560,743561
52,1535206200,743561,743561,742971,742971
53,1535206500,743200,743792,742871,742871
54,1535206800,742871,744000,742771,743788
55,1535207100,743788,744295,743385,743500
56,1535207400,743500,743600,743092,743195
57,1535207700,743195,747889,743194,746464
58,1535208000,746209,747999,745230,747228
59,1535208300,747352,748998,747241,747835
60,1535208600,747603,748001,746030,747000
61,1535208900,747198,747683,745697,746503
62,1535209200,746515,746989,746000,746989
63,1535209500,746989,747684,743830,747584
64,1535209800,746766,749684,745288,747398
65,1535210100,747437,748154,746030,746894
66,1535210400,746887,747321,746500,746731
67,1535210700,746731,746831,746460,746831
68,1535211000,746831,747622,746831,747622
69,1535211300,748000,748546,747622,748400
70,1535211600,748400,748400,747271,748296
71,1535211900,748068,749542,748068,748535
72,1535212200,748535,748808,747530,747926
73,1535212500,747931,748708,747930,748275
74,1535212800,748275,748885,747931,748470
75,1535213100,748435,748737,746649,747000
76,1535213400,746800,746800,745500,745935
77,1535213700,745935,745935,743252,743431
78,1535214000,743287,744952,743000,744237
79,1535214300,744237,744783,744237,744771
80,1535214600,744777,744777,743750,744546
81,1535214900,744446,745509,743820,744462
82,1535215200,744843,744951,744511,744909
83,1535215500,744909,745736,744909,745300
84,1535215800,745300,746203,745055,746103
85,1535216100,746105,746666,745067,745067
86,1535216400,745334,745357,744767,745186
87,1535216700,744704,745300,744123,744155
88,1535217000,744286,744754,744047,744305
89,1535217300,744405,744618,744305,744305
90,1535217600,744800,745732,744800,745566
91,1535217900,745502,746750,745502,746084
92,1535218200,745986,746640,745986,746016
93,1535218500,746016,746044,744959,745779
94,1535218800,745691,746220,745691,746217
95,1535219100,746217,746500,745963,745963
96,1535219400,746497,747129,745968,747000
97,1535219700,746998,747000,745913,746100
98,1535220000,746187,746187,745514,745954
99,1535220300,745986,745986,745122,745759
100,1535220600,745759,745799,744678,744678
101,1535220900,744664,745398,744635,745144
102,1535221200,745480,745527,745352,745352
103,1535221500,745653,745784,745216,745678
104,1535221800,745919,745920,744347,744678
105,1535222100,744347,744347,742511,743655
106,1535222400,743184,744169,743064,744091
107,1535222700,744047,744047,742769,743290
108,1535223000,743290,745136,743290,744989
109,1535223300,745136,745950,744835,744835
110,1535223600,744835,744865,744587,744767
111,1535224500,745151,745767,744518,744691
112,1535224800,744480,745027,744480,744901
113,1535225100,744901,744901,744069,744070
114,1535225400,744170,744500,744067,744132
115,1535225700,744134,744819,743551,744819
116,1535226000,744417,745027,744417,745027
117,1535226300,745017,745027,744715,744715
118,1535226600,744715,744715,744016,744413
119,1535226900,744413,745402,744380,745200
120,1535227200,745200,745630,744769,744845
121,1535227500,745193,746830,745040,746000
122,1535227800,746000,746136,745147,746136
123,1535228100,745865,747404,745865,746230
124,1535228400,746275,746594,745730,745730
125,1535228700,746045,746045,745522,745750
126,1535229000,745750,746700,745590,746533
127,1535229300,746533,746734,746026,746062
128,1535229600,746198,746765,745015,746237
129,1535229900,746237,746469,745900,745900
130,1535230200,745755,745759,745393,745704
131,1535230500,745572,746008,745111,745637
132,1535230800,745466,745702,745000,745000
133,1535231100,744740,744840,744000,744706
134,1535231400,744476,746135,744087,745678
135,1535231700,745680,745987,744944,745343
136,1535232000,745256,745256,744860,744865
137,1535232300,744964,745047,743651,743652
138,1535232600,744246,744850,744246,744798
139,1535232900,744624,745000,744258,745000
140,1535233200,745246,745896,744267,744267
141,1535233500,744445,744676,744330,744415
142,1535233800,744481,744780,743802,743808
143,1535234100,743861,745040,743038,744407
144,1535234400,744413,744649,744096,744564
145,1535234700,744564,745045,744564,745045
146,1535235000,745046,745053,744616,744618
147,1535235300,744632,745509,744632,745007
148,1535235600,745191,745192,744900,745003
149,1535235900,745321,746520,745306,745924
150,1535236200,745530,746321,745479,746200
151,1535236500,746200,746200,745384,745949
152,1535236800,746291,746527,745417,746064
153,1535237100,746070,746500,745804,746181
154,1535237400,746181,746520,745410,745732
155,1535237700,745732,746226,745725,746213
156,1535238000,746201,746849,746200,746516
157,1535238300,746765,747000,746092,746144
158,1535238600,746243,746971,746141,746971
159,1535238900,746970,746971,746539,746843
160,1535239200,746843,748500,746843,747857
161,1535239500,747833,748106,747311,747511
162,1535239800,747803,750000,747713,750000
163,1535240100,749925,751448,747530,750263
164,1535240400,750382,750469,748158,749362
165,1535240700,749352,750000,748474,748909
166,1535241000,748881,749022,748000,748799
167,1535241300,748799,748888,747997,748310
168,1535241600,748250,748439,747030,747348
169,1535241900,747348,747348,745001,745880
170,1535242200,745900,748879,745400,748124
171,1535242500,748125,750036,747863,749001
172,1535242800,748960,751111,748960,749000
173,1535243100,749000,750237,748312,748998
174,1535243400,748998,748998,747738,748017
175,1535243700,748415,748600,747140,748600
