,time,open,high,low,close
0,1536504000,709661,709900,708090,709119
1,1536504300,708734,709990,708363,709230
2,1536504600,709230,709634,708369,709496
3,1536504900,709323,709929,708480,709352
4,1536505200,709435,709487,708700,709202
5,1536505500,709203,709591,708999,709284
6,1536505800,709375,709387,709199,709200
7,1536506100,709200,709200,707561,707800
8,1536506400,707823,708503,707238,707837
9,1536506700,707392,708640,706190,707518
10,1536507000,707518,708500,707232,708207
11,1536507300,708395,709372,708098,708370
12,1536507600,708579,709125,708200,708983
13,1536507900,708861,709500,708861,709276
14,1536508200,709020,709368,707856,708580
15,1536508500,708581,708799,707663,707818
16,1536508800,707805,708656,707469,708001
17,1536509100,707782,709203,707782,708737
18,1536509400,708888,709037,708700,708984
19,1536509700,709000,709338,708500,708781
20,1536510000,708502,709500,708501,708951
21,1536510300,708953,708962,707913,708419
22,1536510600,708520,708946,707632,708908
23,1536510900,708897,709124,707992,707992
24,1536511200,707898,708364,707570,707942
25,1536511500,708002,708236,707753,708212
26,1536511800,708259,709257,707725,709164
27,1536512100,709222,709351,708334,709022
28,1536512400,709022,709432,708738,709432
29,1536512700,709431,709564,707920,709152
30,1536513000,709136,709589,708785,709309
31,1536513300,709303,709790,709285,709491
32,1536513600,709464,709789,708862,708862
33,1536513900,708717,708925,707725,708557
34,1536514200,708584,708712,708231,708639
35,1536514500,708700,709349,708478,708803
36,1536514800,708803,708822,708125,708722
37,1536515100,708722,708863,708569,708682
38,1536515400,708682,709324,708682,708872
39,1536515700,708890,709609,708140,708508
40,1536516000,708408,708999,708366,708999
41,1536516300,708999,709546,708954,709105
42,1536516600,709015,709609,708979,709607
43,1536516900,709609,710718,709284,709953
44,1536517200,709864,710603,709353,709535
45,1536517500,709796,709928,709150,709473
46,1536517800,709463,710661,709463,710497
47,1536518100,710299,710473,709444,709903
48,1536518400,710058,710252,709063,709412
49,1536518700,709116,709858,709066,709858
50,1536519000,709932,710289,709473,709915
51,1536519300,709944,710235,709699,710028
52,1536519600,709648,709651,701877,707496
53,1536519900,707496,707810,707414,707810
54,1536520500,698910,708570,698910,707760
55,1536520800,707941,709138,707236,709138
56,1536521100,709140,709140,708063,708413
57,1536521400,708300,708839,708167,708623
58,1536521700,708623,710009,707560,709120
59,1536522000,709086,709200,708573,709180
60,1536522300,709103,709410,708814,709169
61,1536522600,709092,709749,708981,709102
62,1536522900,709111,709611,708925,709056
63,1536523200,709314,709482,709072,709072
64,1536523500,709072,709515,709072,709515
65,1536523800,709700,710216,709700,710131
66,1536524100,710087,710392,709505,710005
67,1536524400,710000,710188,709454,710183
68,1536524700,710183,710183,709953,710039
69,1536525000,709876,709876,708747,709274
70,1536525300,709275,709793,709146,709402
71,1536525600,709402,709539,709402,709539
72,1536525900,709539,709539,708477,708658
73,1536526200,708662,709161,708617,709161
74,1536526500,709309,710304,709309,709886
75,1536526800,709857,710499,709438,710208
76,1536527100,710200,710432,709734,709822
77,1536527400,709826,710264,709559,709868
78,1536527700,709749,710122,709749,710121
79,1536528000,710120,710122,709750,710120
80,1536528300,710120,710120,709957,709957
81,1536528600,709955,709955,708680,709435
82,1536528900,709320,709589,709206,709569
83,1536529200,709140,709183,708113,708900
84,1536529500,708999,709302,708301,709168
85,1536529800,709130,709291,708899,708900
86,1536530100,708900,708979,707700,708233
87,1536530400,708217,708233,706870,707039
88,1536530700,707033,707259,698000,698673
89,1536531000,698472,699175,696000,698918
90,1536531300,698918,699034,697202,698500
91,1536531600,698432,700027,697815,698337
92,1536531900,699027,699255,694140,694140
93,1536532200,694209,695000,688501,691648
94,1536532500,691648,694015,691000,693775
95,1536532800,693755,694549,692001,692768
96,1536533100,693099,695806,692837,695806
97,1536533400,694761,695614,693933,694938
98,1536533700,694931,695001,694001,694300
99,1536534000,694298,694729,693312,694214
100,1536534300,694213,694736,694000,694178
101,1536534600,694305,694956,694000,694615
102,1536534900,694700,695170,694000,694322
103,1536535200,694149,694186,692314,692419
104,1536535500,692419,693751,692135,693599
105,1536535800,693606,695000,693529,694528
106,1536536100,694778,696788,694422,696535
107,1536536400,696283,696716,695378,695841
108,1536536700,695867,696060,695450,695696
109,1536537000,695450,695693,693340,693712
110,1536537300,693711,693999,691253,692766
111,1536537600,692600,692600,691000,692243
112,1536537900,692039,694821,691913,693313
113,1536538200,693000,694325,693000,694164
114,1536538500,693770,694313,693348,693944
115,1536538800,693946,694781,693878,694378
116,1536539100,694580,694580,693151,693739
117,1536539400,693739,694600,693739,694599
118,1536539700,694485,695507,694480,695193
119,1536540000,695033,695135,693148,693474
120,1536540300,693388,694971,693386,694538
121,1536540600,694751,695723,694638,695028
122,1536540900,695029,695200,694644,694868
123,1536541200,694868,695415,694362,694927
124,1536541500,695114,695300,694879,694890
125,1536541800,694893,695148,694550,694882
126,1536542100,694800,696758,694658,695914
127,1536542400,695735,696969,694090,696725
128,1536542700,696788,697900,695320,696600
129,1536543000,696860,697532,696501,697000
130,1536543300,697083,697474,696556,697012
131,1536543600,697012,698450,696672,697556
132,1536543900,697556,705000,697556,701537
133,1536544200,701557,703053,701557,703000
134,1536544500,703000,703693,702735,703009
135,1536544800,703009,703591,702152,702330
136,1536545100,702493,704000,702493,703698
137,1536545400,703698,703979,702555,702600
138,1536545700,702600,703131,702152,702250
139,1536546000,702152,702390,701396,701957
140,1536546300,701885,702591,701855,702094
141,1536546600,702094,702246,700941,700942
142,1536546900,701375,701589,700410,701589
143,1536547200,701589,701716,701000,701001
144,1536547500,701001,701728,701000,701602
145,1536547800,701626,701800,701603,701673
146,1536548100,701998,702490,701672,702105
147,1536548400,702106,702107,701672,701672
148,1536548700,701673,701695,700000,700482
149,1536549000,700547,701298,700185,700896
150,1536549300,701258,701258,699884,699885
151,1536549600,699886,700268,698270,699519
152,1536549900,699519,699690,698106,698815
153,1536550200,698815,700006,698720,699500
154,1536550500,699500,700059,699478,699963
155,1536550800,699945,700700,699295,700495
156,1536551100,700325,700671,699583,700200
157,1536551400,700200,700774,700200,700710
158,1536551700,700713,700994,700370,700600
159,1536552000,700855,700903,700370,700600
160,1536552300,700557,700678,700001,700497
161,1536552600,700497,700700,700002,700207
162,1536552900,700253,700700,700207,700253
163,1536553200,700349,700396,700253,700394
164,1536553500,700549,700653,699613,699678
165,1536553800,699680,699680,699000,699179
166,1536554100,699399,699670,698501,699069
167,1536554400,698649,699071,698640,699071
168,1536554700,699071,699859,698822,699839
169,1536555000,699884,700386,699540,700000
170,1536555300,700000,700004,699459,699539
